index,file,true_class_idx,true_class_name,pred_class_idx,pred_class_name,true_confidence,pred_confidence
45762,ILSVRC2012_val_00045763.JPEG,180,American_Staffordshire_terrier,359,black-footed_ferret,0.1052,0.2487
45765,ILSVRC2012_val_00045766.JPEG,572,goblet,828,strainer,0.0072,0.3296
45766,ILSVRC2012_val_00045767.JPEG,587,hammer,967,espresso,0.0009,0.2217
45771,ILSVRC2012_val_00045772.JPEG,777,scabbard,597,holster,0.0471,0.0899
45774,ILSVRC2012_val_00045775.JPEG,311,grasshopper,57,garter_snake,0.0989,0.2402
45775,ILSVRC2012_val_00045776.JPEG,45,Gila_monster,49,African_crocodile,0.0777,0.3749
45777,ILSVRC2012_val_00045778.JPEG,420,banjo,776,sax,0.1071,0.4422
45778,ILSVRC2012_val_00045779.JPEG,609,jeep,864,tow_truck,0.1001,0.426
45779,ILSVRC2012_val_00045780.JPEG,961,dough,410,apiary,0.0054,0.4011
45788,ILSVRC2012_val_00045789.JPEG,799,sliding_door,867,trailer_truck,0.0001,0.1933
45790,ILSVRC2012_val_00045791.JPEG,896,washbasin,606,iron,0.012,0.2418
45794,ILSVRC2012_val_00045795.JPEG,389,barracouta,395,gar,0.1927,0.5339
45795,ILSVRC2012_val_00045796.JPEG,696,paintbrush,623,letter_opener,0.0945,0.2178
45798,ILSVRC2012_val_00045799.JPEG,167,English_foxhound,166,Walker_hound,0.1948,0.5181
45799,ILSVRC2012_val_00045800.JPEG,743,prison,918,crossword_puzzle,0.0006,0.5352
45802,ILSVRC2012_val_00045803.JPEG,597,holster,414,backpack,0.0049,0.4991
45804,ILSVRC2012_val_00045805.JPEG,972,cliff,500,cliff_dwelling,0.0258,0.8535
45808,ILSVRC2012_val_00045809.JPEG,998,ear,988,acorn,0.0063,0.1969
45810,ILSVRC2012_val_00045811.JPEG,397,puffer,394,sturgeon,0.1848,0.3763
45811,ILSVRC2012_val_00045812.JPEG,540,drilling_platform,437,beacon,0.1143,0.1281
45812,ILSVRC2012_val_00045813.JPEG,766,rotisserie,827,stove,0.0017,0.4058
45816,ILSVRC2012_val_00045817.JPEG,811,space_heater,897,washer,0.0001,0.3977
45821,ILSVRC2012_val_00045822.JPEG,536,dock,871,trimaran,0.0042,0.5289
45822,ILSVRC2012_val_00045823.JPEG,842,swimming_trunks,445,bikini,0.0357,0.476
45826,ILSVRC2012_val_00045827.JPEG,219,cocker_spaniel,283,Persian_cat,0.049,0.1139
45830,ILSVRC2012_val_00045831.JPEG,58,water_snake,994,stinkhorn,0.0104,0.4274
45838,ILSVRC2012_val_00045839.JPEG,38,banded_gecko,44,alligator_lizard,0.0529,0.1235
45843,ILSVRC2012_val_00045844.JPEG,857,throne,497,church,0.0031,0.7682
45845,ILSVRC2012_val_00045846.JPEG,595,harvester,984,rapeseed,0.1078,0.2636
45852,ILSVRC2012_val_00045853.JPEG,600,hook,911,wool,0.0132,0.2646
45854,ILSVRC2012_val_00045855.JPEG,567,frying_pan,642,marimba,0.0084,0.1547
45855,ILSVRC2012_val_00045856.JPEG,673,mouse,632,loudspeaker,0.0656,0.0698
45857,ILSVRC2012_val_00045858.JPEG,60,night_snake,57,garter_snake,0.019,0.3107
45859,ILSVRC2012_val_00045860.JPEG,504,coffee_mug,794,shower_curtain,0.0152,0.4157
45861,ILSVRC2012_val_00045862.JPEG,902,whistle,398,abacus,0.0834,0.2512
45862,ILSVRC2012_val_00045863.JPEG,906,Windsor_tie,501,cloak,0.0242,0.5824
45863,ILSVRC2012_val_00045864.JPEG,329,sea_cucumber,65,sea_snake,0.0797,0.5388
45867,ILSVRC2012_val_00045868.JPEG,865,toyshop,549,envelope,0.0434,0.2829
45868,ILSVRC2012_val_00045869.JPEG,697,pajama,785,seat_belt,0.0006,0.0852
45869,ILSVRC2012_val_00045870.JPEG,641,maraca,531,digital_watch,0.0067,0.1127
45873,ILSVRC2012_val_00045874.JPEG,174,Norwegian_elkhound,163,bloodhound,0.24,0.245
45874,ILSVRC2012_val_00045875.JPEG,754,radio,593,harmonica,0.1297,0.4448
45875,ILSVRC2012_val_00045876.JPEG,675,moving_van,660,mobile_home,0.0132,0.4325
45877,ILSVRC2012_val_00045878.JPEG,165,black-and-tan_coonhound,240,Appenzeller,0.0587,0.2743
45878,ILSVRC2012_val_00045879.JPEG,381,spider_monkey,379,howler_monkey,0.0661,0.132
45885,ILSVRC2012_val_00045886.JPEG,561,forklift,866,tractor,0.1877,0.6648
45886,ILSVRC2012_val_00045887.JPEG,164,bluetick,227,kelpie,0.0603,0.1277
45887,ILSVRC2012_val_00045888.JPEG,748,purse,499,cleaver,0.0037,0.315
45896,ILSVRC2012_val_00045897.JPEG,793,shower_cap,413,assault_rifle,0.0003,0.1795
45898,ILSVRC2012_val_00045899.JPEG,544,Dutch_oven,524,cuirass,0.1215,0.6002
45900,ILSVRC2012_val_00045901.JPEG,165,black-and-tan_coonhound,236,Doberman,0.0072,0.5648
45901,ILSVRC2012_val_00045902.JPEG,756,rain_barrel,490,chain_mail,0.0241,0.2289
45902,ILSVRC2012_val_00045903.JPEG,181,Bedlington_terrier,258,Samoyed,0.0025,0.1097
45905,ILSVRC2012_val_00045906.JPEG,585,hair_spray,631,lotion,0.0053,0.5003
45906,ILSVRC2012_val_00045907.JPEG,808,sombrero,641,maraca,0.0036,0.0748
45914,ILSVRC2012_val_00045915.JPEG,455,bottlecap,679,necklace,0.0396,0.5383
45917,ILSVRC2012_val_00045918.JPEG,918,crossword_puzzle,922,menu,0.0291,0.9544
45918,ILSVRC2012_val_00045919.JPEG,223,schipperke,174,Norwegian_elkhound,0.1001,0.3244
45919,ILSVRC2012_val_00045920.JPEG,240,Appenzeller,238,Greater_Swiss_Mountain_dog,0.1822,0.6735
45924,ILSVRC2012_val_00045925.JPEG,4,hammerhead,913,wreck,0.0425,0.2939
45926,ILSVRC2012_val_00045927.JPEG,844,switch,836,sunglass,0.0013,0.1673
45930,ILSVRC2012_val_00045931.JPEG,772,safety_pin,448,birdhouse,0.044,0.197
45931,ILSVRC2012_val_00045932.JPEG,557,flagpole,900,water_tower,0.049,0.2641
45932,ILSVRC2012_val_00045933.JPEG,242,boxer,184,Irish_terrier,0.0005,0.5947
45938,ILSVRC2012_val_00045939.JPEG,158,toy_terrier,195,Boston_bull,0.1979,0.3171
45940,ILSVRC2012_val_00045941.JPEG,591,handkerchief,721,pillow,0.2426,0.4604
45947,ILSVRC2012_val_00045948.JPEG,18,magpie,21,kite,0.0073,0.5754
45953,ILSVRC2012_val_00045954.JPEG,795,ski,803,snowplow,0.1484,0.4179
45956,ILSVRC2012_val_00045957.JPEG,910,wooden_spoon,582,grocery_store,0.0084,0.4213
45957,ILSVRC2012_val_00045958.JPEG,282,tiger_cat,292,tiger,0.2257,0.724
45959,ILSVRC2012_val_00045960.JPEG,905,window_shade,559,folding_chair,0.084,0.2423
45960,ILSVRC2012_val_00045961.JPEG,270,white_wolf,273,dingo,0.0851,0.422
45961,ILSVRC2012_val_00045962.JPEG,535,disk_brake,670,motor_scooter,0.2327,0.4474
45965,ILSVRC2012_val_00045966.JPEG,804,soap_dispenser,773,saltshaker,0.1775,0.4408
45971,ILSVRC2012_val_00045972.JPEG,112,conch,506,coil,0.0012,0.18
45976,ILSVRC2012_val_00045977.JPEG,714,pick,69,trilobite,0.0261,0.1747
45981,ILSVRC2012_val_00045982.JPEG,657,missile,486,cello,0.0018,0.0811
45982,ILSVRC2012_val_00045983.JPEG,908,wing,404,airliner,0.0071,0.9927
45985,ILSVRC2012_val_00045986.JPEG,784,screwdriver,526,desk,0.0014,0.5044
45990,ILSVRC2012_val_00045991.JPEG,375,colobus,85,quail,0.0061,0.1524
45992,ILSVRC2012_val_00045993.JPEG,622,lens_cap,745,projector,0.0002,0.2969
45993,ILSVRC2012_val_00045994.JPEG,687,organ,762,restaurant,0.0085,0.5552
45995,ILSVRC2012_val_00045996.JPEG,400,academic_gown,571,gas_pump,0.0005,0.2397
45997,ILSVRC2012_val_00045998.JPEG,327,starfish,397,puffer,0.0023,0.3067
46000,ILSVRC2012_val_00046001.JPEG,718,pier,536,dock,0.1006,0.3002
46001,ILSVRC2012_val_00046002.JPEG,196,miniature_schnauzer,834,suit,0.0006,0.2535
46002,ILSVRC2012_val_00046003.JPEG,133,bittern,131,little_blue_heron,0.1542,0.2124
46005,ILSVRC2012_val_00046006.JPEG,79,centipede,67,diamondback,0.0002,0.4121
46006,ILSVRC2012_val_00046007.JPEG,627,limousine,803,snowplow,0.0029,0.3458
46007,ILSVRC2012_val_00046008.JPEG,538,dome,498,cinema,0.0053,0.6672
46010,ILSVRC2012_val_00046011.JPEG,418,ballpoint,692,packet,0.0389,0.1295
46012,ILSVRC2012_val_00046013.JPEG,238,Greater_Swiss_Mountain_dog,165,black-and-tan_coonhound,0.0155,0.1509
46013,ILSVRC2012_val_00046014.JPEG,753,radiator,556,fire_screen,0.0203,0.2531
46015,ILSVRC2012_val_00046016.JPEG,416,balance_beam,702,parallel_bars,0.0451,0.1241
46019,ILSVRC2012_val_00046020.JPEG,766,rotisserie,603,horse_cart,0.081,0.2981
46020,ILSVRC2012_val_00046021.JPEG,166,Walker_hound,215,Brittany_spaniel,0.0072,0.4246
46022,ILSVRC2012_val_00046023.JPEG,892,wall_clock,640,manhole_cover,0.0321,0.3627
46023,ILSVRC2012_val_00046024.JPEG,947,mushroom,998,ear,0.1073,0.1812
46024,ILSVRC2012_val_00046025.JPEG,549,envelope,588,hamper,0.0965,0.1036
46028,ILSVRC2012_val_00046029.JPEG,54,hognose_snake,68,sidewinder,0.1439,0.388
46030,ILSVRC2012_val_00046031.JPEG,909,wok,816,spindle,0.0162,0.303
46032,ILSVRC2012_val_00046033.JPEG,732,Polaroid_camera,707,pay-phone,0.07,0.1265
46033,ILSVRC2012_val_00046034.JPEG,892,wall_clock,635,magnetic_compass,0.1248,0.4889
46035,ILSVRC2012_val_00046036.JPEG,297,sloth_bear,101,tusker,0.1649,0.3147
46036,ILSVRC2012_val_00046037.JPEG,226,briard,252,affenpinscher,0.0655,0.4633
46037,ILSVRC2012_val_00046038.JPEG,731,plunger,422,barbell,0.0434,0.2178
46038,ILSVRC2012_val_00046039.JPEG,64,green_mamba,59,vine_snake,0.2199,0.4051
46041,ILSVRC2012_val_00046042.JPEG,341,hog,6,stingray,0.0006,0.6006
46042,ILSVRC2012_val_00046043.JPEG,204,Lhasa,153,Maltese_dog,0.2466,0.5751
46044,ILSVRC2012_val_00046045.JPEG,461,breastplate,505,coffeepot,0.1023,0.4585
46048,ILSVRC2012_val_00046049.JPEG,329,sea_cucumber,327,starfish,0.0395,0.1624
46049,ILSVRC2012_val_00046050.JPEG,478,carton,713,photocopier,0.0604,0.4159
46050,ILSVRC2012_val_00046051.JPEG,355,llama,489,chainlink_fence,0.0029,0.1936
46055,ILSVRC2012_val_00046056.JPEG,464,buckle,592,hard_disc,0.003,0.0726
46056,ILSVRC2012_val_00046057.JPEG,760,refrigerator,553,file,0.001,0.9727
46057,ILSVRC2012_val_00046058.JPEG,782,screen,527,desktop_computer,0.0751,0.4503
46058,ILSVRC2012_val_00046059.JPEG,106,wombat,47,African_chameleon,0.0001,0.0743
46060,ILSVRC2012_val_00046061.JPEG,386,African_elephant,354,Arabian_camel,0.0031,0.9557
46066,ILSVRC2012_val_00046067.JPEG,578,gown,982,groom,0.0323,0.2754
46069,ILSVRC2012_val_00046070.JPEG,710,pencil_sharpener,542,drumstick,0.0105,0.6434
46075,ILSVRC2012_val_00046076.JPEG,410,apiary,412,ashcan,0.1427,0.2485
46077,ILSVRC2012_val_00046078.JPEG,233,Bouvier_des_Flandres,283,Persian_cat,0.0269,0.5533
46078,ILSVRC2012_val_00046079.JPEG,738,pot,474,cardigan,0.0262,0.0276
46081,ILSVRC2012_val_00046082.JPEG,841,sweatshirt,610,jersey,0.3041,0.5952
46082,ILSVRC2012_val_00046083.JPEG,310,ant,308,fly,0.2181,0.2781
46083,ILSVRC2012_val_00046084.JPEG,400,academic_gown,667,mortarboard,0.0372,0.7666
46089,ILSVRC2012_val_00046090.JPEG,764,rifle,655,miniskirt,0.001,0.1404
46090,ILSVRC2012_val_00046091.JPEG,969,eggnog,415,bakery,0.0131,0.1393
46091,ILSVRC2012_val_00046092.JPEG,21,kite,22,bald_eagle,0.0414,0.4629
46097,ILSVRC2012_val_00046098.JPEG,673,mouse,527,desktop_computer,0.0672,0.2898
46098,ILSVRC2012_val_00046099.JPEG,794,shower_curtain,697,pajama,0.0002,0.8037
46100,ILSVRC2012_val_00046101.JPEG,567,frying_pan,909,wok,0.2373,0.4003
46104,ILSVRC2012_val_00046105.JPEG,33,loggerhead,983,scuba_diver,0.0082,0.6946
46112,ILSVRC2012_val_00046113.JPEG,109,brain_coral,5,electric_ray,0.1496,0.2046
46115,ILSVRC2012_val_00046116.JPEG,667,mortarboard,650,microphone,0.0055,0.1383
46116,ILSVRC2012_val_00046117.JPEG,381,spider_monkey,380,titi,0.2526,0.4211
46119,ILSVRC2012_val_00046120.JPEG,686,oil_filter,563,fountain_pen,0.0005,0.0525
46122,ILSVRC2012_val_00046123.JPEG,733,pole,456,bow,0.0189,0.1048
46124,ILSVRC2012_val_00046125.JPEG,657,missile,812,space_shuttle,0.0231,0.6953
46128,ILSVRC2012_val_00046129.JPEG,542,drumstick,767,rubber_eraser,0.0021,0.8944
46131,ILSVRC2012_val_00046132.JPEG,415,bakery,973,coral_reef,0.0052,0.4014
46135,ILSVRC2012_val_00046136.JPEG,299,meerkat,298,mongoose,0.0021,0.9245
46138,ILSVRC2012_val_00046139.JPEG,647,measuring_cup,572,goblet,0.0052,0.1021
46140,ILSVRC2012_val_00046141.JPEG,93,hornbill,22,bald_eagle,0.2399,0.2566
46142,ILSVRC2012_val_00046143.JPEG,219,cocker_spaniel,266,miniature_poodle,0.0295,0.527
46145,ILSVRC2012_val_00046146.JPEG,775,sarong,445,bikini,0.0282,0.6102
46146,ILSVRC2012_val_00046147.JPEG,902,whistle,768,rugby_ball,0.0005,0.4764
46147,ILSVRC2012_val_00046148.JPEG,380,titi,382,squirrel_monkey,0.1112,0.5076
46149,ILSVRC2012_val_00046150.JPEG,357,mink,48,Komodo_dragon,0.1396,0.1943
46152,ILSVRC2012_val_00046153.JPEG,374,langur,715,pickelhaube,0.0517,0.0713
46154,ILSVRC2012_val_00046155.JPEG,105,koala,379,howler_monkey,0.024,0.3486
46155,ILSVRC2012_val_00046156.JPEG,762,restaurant,564,four-poster,0.047,0.117
46157,ILSVRC2012_val_00046158.JPEG,164,bluetick,166,Walker_hound,0.0783,0.1474
46158,ILSVRC2012_val_00046159.JPEG,3,tiger_shark,107,jellyfish,0.1495,0.2006
46159,ILSVRC2012_val_00046160.JPEG,846,table_lamp,503,cocktail_shaker,0.055,0.137
46160,ILSVRC2012_val_00046161.JPEG,855,thimble,451,bolo_tie,0.0184,0.2357
46163,ILSVRC2012_val_00046164.JPEG,893,wallet,549,envelope,0.0546,0.2411
46166,ILSVRC2012_val_00046167.JPEG,801,snorkel,433,bathing_cap,0.37,0.3746
46167,ILSVRC2012_val_00046168.JPEG,961,dough,962,meat_loaf,0.0001,0.3133
46168,ILSVRC2012_val_00046169.JPEG,405,airship,958,hay,0.0198,0.0888
46170,ILSVRC2012_val_00046171.JPEG,2,great_white_shark,4,hammerhead,0.351,0.4068
46171,ILSVRC2012_val_00046172.JPEG,824,stole,533,dishrag,0.0612,0.8083
46173,ILSVRC2012_val_00046174.JPEG,465,bulletproof_vest,727,planetarium,0.0006,0.2577
46174,ILSVRC2012_val_00046175.JPEG,357,mink,136,European_gallinule,0.0266,0.452
46176,ILSVRC2012_val_00046177.JPEG,827,stove,966,red_wine,0.0003,0.8578
46177,ILSVRC2012_val_00046178.JPEG,571,gas_pump,412,ashcan,0.0042,0.0527
46178,ILSVRC2012_val_00046179.JPEG,969,eggnog,800,slot,0.0002,0.1727
46179,ILSVRC2012_val_00046180.JPEG,123,spiny_lobster,121,king_crab,0.0885,0.6454
46181,ILSVRC2012_val_00046182.JPEG,544,Dutch_oven,567,frying_pan,0.104,0.2688
46183,ILSVRC2012_val_00046184.JPEG,360,otter,351,hartebeest,0.0025,0.1942
46187,ILSVRC2012_val_00046188.JPEG,855,thimble,626,lighter,0.0854,0.1562
46189,ILSVRC2012_val_00046190.JPEG,930,French_loaf,927,trifle,0.028,0.0653
46191,ILSVRC2012_val_00046192.JPEG,596,hatchet,785,seat_belt,0.0008,0.0875
46193,ILSVRC2012_val_00046194.JPEG,728,plastic_bag,994,stinkhorn,0.001,0.4656
46194,ILSVRC2012_val_00046195.JPEG,461,breastplate,824,stole,0.0363,0.0631
46195,ILSVRC2012_val_00046196.JPEG,511,convertible,408,amphibian,0.0739,0.1457
46197,ILSVRC2012_val_00046198.JPEG,769,rule,583,guillotine,0.0024,0.3669
46201,ILSVRC2012_val_00046202.JPEG,595,harvester,912,worm_fence,0.0015,0.9628
46204,ILSVRC2012_val_00046205.JPEG,558,flute,875,trombone,0.0141,0.1849
46207,ILSVRC2012_val_00046208.JPEG,615,knee_pad,463,bucket,0.0641,0.3295
46212,ILSVRC2012_val_00046213.JPEG,934,hotdog,529,diaper,0.0019,0.149
46215,ILSVRC2012_val_00046216.JPEG,513,cornet,626,lighter,0.0024,0.1573
46216,ILSVRC2012_val_00046217.JPEG,745,projector,848,tape_player,0.0117,0.3772
46218,ILSVRC2012_val_00046219.JPEG,357,mink,336,marmot,0.002,0.2991
46219,ILSVRC2012_val_00046220.JPEG,207,golden_retriever,185,Norfolk_terrier,0.1415,0.1884
46223,ILSVRC2012_val_00046224.JPEG,64,green_mamba,59,vine_snake,0.3306,0.3905
46224,ILSVRC2012_val_00046225.JPEG,676,muzzle,235,German_shepherd,0.0382,0.2392
46225,ILSVRC2012_val_00046226.JPEG,399,abaya,869,trench_coat,0.0631,0.4473
46226,ILSVRC2012_val_00046227.JPEG,710,pencil_sharpener,902,whistle,0.1096,0.2223
46231,ILSVRC2012_val_00046232.JPEG,497,church,884,vault,0.0019,0.868
46232,ILSVRC2012_val_00046233.JPEG,389,barracouta,394,sturgeon,0.2266,0.2478
46233,ILSVRC2012_val_00046234.JPEG,908,wing,404,airliner,0.3472,0.4943
46235,ILSVRC2012_val_00046236.JPEG,485,CD_player,848,tape_player,0.2397,0.372
46237,ILSVRC2012_val_00046238.JPEG,697,pajama,922,menu,0.0091,0.0685
46240,ILSVRC2012_val_00046241.JPEG,864,tow_truck,555,fire_engine,0.3757,0.4535
46243,ILSVRC2012_val_00046244.JPEG,873,triumphal_arch,825,stone_wall,0.0006,0.4007
46244,ILSVRC2012_val_00046245.JPEG,893,wallet,492,chest,0.0287,0.1673
46250,ILSVRC2012_val_00046251.JPEG,91,coucal,14,indigo_bunting,0.1462,0.5594
46253,ILSVRC2012_val_00046254.JPEG,108,sea_anemone,109,brain_coral,0.0619,0.4372
46255,ILSVRC2012_val_00046256.JPEG,926,hot_pot,965,burrito,0.0764,0.158
46258,ILSVRC2012_val_00046259.JPEG,670,motor_scooter,573,go-kart,0.1047,0.1482
46260,ILSVRC2012_val_00046261.JPEG,471,cannon,744,projectile,0.1467,0.6409
46264,ILSVRC2012_val_00046265.JPEG,401,accordion,682,obelisk,0.0006,0.0602
46266,ILSVRC2012_val_00046267.JPEG,300,tiger_beetle,304,leaf_beetle,0.0749,0.2664
46267,ILSVRC2012_val_00046268.JPEG,885,velvet,750,quilt,0.032,0.2498
46270,ILSVRC2012_val_00046271.JPEG,883,vase,929,ice_lolly,0.0003,0.0901
46271,ILSVRC2012_val_00046272.JPEG,915,yurt,255,Leonberg,0.0988,0.2222
46272,ILSVRC2012_val_00046273.JPEG,164,bluetick,434,bath_towel,0.0139,0.1705
46273,ILSVRC2012_val_00046274.JPEG,124,crayfish,58,water_snake,0.1613,0.6353
46274,ILSVRC2012_val_00046275.JPEG,980,volcano,970,alp,0.0401,0.1088
46278,ILSVRC2012_val_00046279.JPEG,964,potpie,859,toaster,0.0093,0.0961
46279,ILSVRC2012_val_00046280.JPEG,17,jay,11,goldfinch,0.0443,0.9452
46281,ILSVRC2012_val_00046282.JPEG,708,pedestal,458,brass,0.0848,0.1868
46282,ILSVRC2012_val_00046283.JPEG,761,remote_control,223,schipperke,0.0013,0.4193
46285,ILSVRC2012_val_00046286.JPEG,631,lotion,720,pill_bottle,0.0959,0.3026
46289,ILSVRC2012_val_00046290.JPEG,196,miniature_schnauzer,233,Bouvier_des_Flandres,0.0563,0.1676
46290,ILSVRC2012_val_00046291.JPEG,372,baboon,371,patas,0.1099,0.2785
46291,ILSVRC2012_val_00046292.JPEG,782,screen,526,desk,0.0081,0.2906
46292,ILSVRC2012_val_00046293.JPEG,456,bow,854,theater_curtain,0.0269,0.3921
46293,ILSVRC2012_val_00046294.JPEG,860,tobacco_shop,454,bookshop,0.1882,0.759
46296,ILSVRC2012_val_00046297.JPEG,287,lynx,285,Egyptian_cat,0.104,0.5184
46299,ILSVRC2012_val_00046300.JPEG,597,holster,875,trombone,0.0024,0.0797
46303,ILSVRC2012_val_00046304.JPEG,857,throne,514,cowboy_boot,0.0045,0.1238
46304,ILSVRC2012_val_00046305.JPEG,738,pot,725,pitcher,0.0219,0.2385
46305,ILSVRC2012_val_00046306.JPEG,508,computer_keyboard,620,laptop,0.1708,0.4244
46310,ILSVRC2012_val_00046311.JPEG,68,sidewinder,39,common_iguana,0.0011,0.2746
46313,ILSVRC2012_val_00046314.JPEG,303,long-horned_beetle,311,grasshopper,0.015,0.4206
46317,ILSVRC2012_val_00046318.JPEG,273,dingo,171,Italian_greyhound,0.0298,0.5999
46318,ILSVRC2012_val_00046319.JPEG,881,upright,726,plane,0.0086,0.0847
46321,ILSVRC2012_val_00046322.JPEG,680,nipple,470,candle,0.0199,0.162
46324,ILSVRC2012_val_00046325.JPEG,108,sea_anemone,973,coral_reef,0.2594,0.3217
46329,ILSVRC2012_val_00046330.JPEG,389,barracouta,395,gar,0.2118,0.3225
46330,ILSVRC2012_val_00046331.JPEG,506,coil,443,bib,0.0007,0.8979
46335,ILSVRC2012_val_00046336.JPEG,706,patio,799,sliding_door,0.0553,0.8321
46336,ILSVRC2012_val_00046337.JPEG,865,toyshop,453,bookcase,0.003,0.134
46337,ILSVRC2012_val_00046338.JPEG,191,Airedale,258,Samoyed,0.0002,0.3662
46338,ILSVRC2012_val_00046339.JPEG,481,cassette,618,ladle,0.0031,0.3536
46339,ILSVRC2012_val_00046340.JPEG,272,coyote,280,grey_fox,0.1764,0.4163
46340,ILSVRC2012_val_00046341.JPEG,880,unicycle,444,bicycle-built-for-two,0.0839,0.318
46341,ILSVRC2012_val_00046342.JPEG,878,typewriter_keyboard,534,dishwasher,0.0048,0.121
46347,ILSVRC2012_val_00046348.JPEG,852,tennis_ball,522,croquet_ball,0.156,0.2929
46350,ILSVRC2012_val_00046351.JPEG,528,dial_telephone,592,hard_disc,0.2349,0.4113
46352,ILSVRC2012_val_00046353.JPEG,999,toilet_tissue,470,candle,0.0027,0.0486
46354,ILSVRC2012_val_00046355.JPEG,477,carpenter's_kit,410,apiary,0.0464,0.1943
46356,ILSVRC2012_val_00046357.JPEG,554,fireboat,437,beacon,0.0009,0.1564
46357,ILSVRC2012_val_00046358.JPEG,585,hair_spray,631,lotion,0.0173,0.3939
46358,ILSVRC2012_val_00046359.JPEG,652,military_uniform,667,mortarboard,0.0993,0.4509
46359,ILSVRC2012_val_00046360.JPEG,760,refrigerator,855,thimble,0.0031,0.1144
46361,ILSVRC2012_val_00046362.JPEG,104,wallaby,342,wild_boar,0.1866,0.3713
46362,ILSVRC2012_val_00046363.JPEG,921,book_jacket,749,quill,0.005,0.0922
46365,ILSVRC2012_val_00046366.JPEG,557,flagpole,682,obelisk,0.1447,0.2073
46368,ILSVRC2012_val_00046369.JPEG,686,oil_filter,61,boa_constrictor,0.0006,0.1467
46369,ILSVRC2012_val_00046370.JPEG,67,diamondback,82,ruffed_grouse,0.1699,0.4975
46371,ILSVRC2012_val_00046372.JPEG,322,ringlet,326,lycaenid,0.2639,0.7232
46373,ILSVRC2012_val_00046374.JPEG,948,Granny_Smith,943,cucumber,0.1533,0.475
46374,ILSVRC2012_val_00046375.JPEG,964,potpie,930,French_loaf,0.174,0.2758
46375,ILSVRC2012_val_00046376.JPEG,507,combination_lock,508,computer_keyboard,0.2737,0.5752
46377,ILSVRC2012_val_00046378.JPEG,521,Crock_Pot,567,frying_pan,0.0162,0.3431
46387,ILSVRC2012_val_00046388.JPEG,277,red_fox,280,grey_fox,0.0055,0.6677
46390,ILSVRC2012_val_00046391.JPEG,342,wild_boar,295,American_black_bear,0.0577,0.2208
46391,ILSVRC2012_val_00046392.JPEG,618,ladle,634,lumbermill,0.0582,0.4781
46394,ILSVRC2012_val_00046395.JPEG,341,hog,342,wild_boar,0.157,0.84
46396,ILSVRC2012_val_00046397.JPEG,622,lens_cap,539,doormat,0.0564,0.2024
46397,ILSVRC2012_val_00046398.JPEG,195,Boston_bull,217,English_springer,0.3028,0.4702
46399,ILSVRC2012_val_00046400.JPEG,731,plunger,822,steel_drum,0.0006,0.1172
46403,ILSVRC2012_val_00046404.JPEG,864,tow_truck,468,cab,0.0348,0.4567
46405,ILSVRC2012_val_00046406.JPEG,693,paddle,670,motor_scooter,0.003,0.1199
46408,ILSVRC2012_val_00046409.JPEG,597,holster,502,clog,0.0204,0.3448
46410,ILSVRC2012_val_00046411.JPEG,900,water_tower,756,rain_barrel,0.0,0.6892
46414,ILSVRC2012_val_00046415.JPEG,19,chickadee,13,junco,0.4696,0.4846
46416,ILSVRC2012_val_00046417.JPEG,317,leafhopper,312,cricket,0.0543,0.4677
46418,ILSVRC2012_val_00046419.JPEG,714,pick,476,carousel,0.0096,0.1452
46419,ILSVRC2012_val_00046420.JPEG,169,borzoi,176,Saluki,0.0438,0.7021
46420,ILSVRC2012_val_00046421.JPEG,804,soap_dispenser,569,garbage_truck,0.005,0.0496
46425,ILSVRC2012_val_00046426.JPEG,463,bucket,339,sorrel,0.0053,0.1402
46427,ILSVRC2012_val_00046428.JPEG,894,wardrobe,877,turnstile,0.0309,0.1908
46428,ILSVRC2012_val_00046429.JPEG,879,umbrella,580,greenhouse,0.0036,0.2186
46429,ILSVRC2012_val_00046430.JPEG,26,common_newt,52,thunder_snake,0.006,0.5487
46430,ILSVRC2012_val_00046431.JPEG,782,screen,598,home_theater,0.0123,0.3134
46431,ILSVRC2012_val_00046432.JPEG,168,redbone,163,bloodhound,0.1294,0.2207
46432,ILSVRC2012_val_00046433.JPEG,122,American_lobster,934,hotdog,0.0918,0.592
46434,ILSVRC2012_val_00046435.JPEG,882,vacuum,774,sandal,0.0252,0.0375
46435,ILSVRC2012_val_00046436.JPEG,62,rock_python,67,diamondback,0.0034,0.7097
46436,ILSVRC2012_val_00046437.JPEG,949,strawberry,928,ice_cream,0.0214,0.4144
